path,target
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_39_jpg.rf.9916e97f648e6736f21d7c57efcbf11e.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_142_jpg.rf.fd2335eb5bae7e8c520a0286035cc8e6.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_105_jpg.rf.9e121af648e09f56a27123b3e6f0b48f.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_135_jpg.rf.33b548be0b06edc2b662c142fdaa2e0d.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_20_jpg.rf.a1b53099511d1b3be4a537aaf49ade44.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_63_jpg.rf.69e55a1c5dba77c544b089bf81b2b816.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_133_jpg.rf.30b7470da046a9fe3b7f671d46642c24.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/93_jpeg.rf.24c0521597a3bb412434ffd4536eef32.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/45_jpeg.rf.a26366d8b62469e932cee0edde8a1c7b.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_128_jpg.rf.0dd3f57c99da999d8bf5018c6c3e5016.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_208_jpg.rf.312e9281dbf8d2fa52ca1d386d0446bd.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_117_jpg.rf.f619cd8cc4d42c8b06be436c8010983d.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_137_jpg.rf.c67ead1d10e7ccea20689613239c84a8.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/28_jpeg.rf.dfd70915f8381fc94dac7c20dfd8c2cc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_234_jpg.rf.31a51ba964e1b15d15d611c77934e29f.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/33_jpeg.rf.1d8a3c8844a9838217ea3af6ec861e5b.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_135_jpg.rf.a4a433be78981dd468ea38b693b3a2df.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/95_jpeg.rf.7bee01e54e6d06990dcfb3c7436c6d66.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_19_jpg.rf.30d086bd51d4d8096ddb4f74c9c90020.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_60_jpg.rf.e50ae751839aa28a4ad5af1e47161d42.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_30_jpeg.rf.5f62dfab1b87541342f89f62fdcf0580.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_203_jpg.rf.a8f432caf786e3a7250e8f1dac674949.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_114_jpg.rf.8dd1be2717cdd9e31566e8ab0c89c0b4.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_150_jpg.rf.3fea63e27392920dc72d0b3ea721dcd8.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_114_jpg.rf.6a673131ea8e470ef5a36d324068044c.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_174_jpg.rf.fe42c2678738858175f05da851d3acac.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/23_jpeg.rf.09034f192a86db3254cc48cbb83404a8.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/37_jpeg.rf.7a79768534262427bee39bb0b83f8fdd.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_35_jpg.rf.d35bb90af3b2bc889ef99b9265b89467.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/7_jpg.rf.c6c4a0ce28ae4ac0b98e5c6fdad55993.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/13_jpg.rf.efdb3e06f5d5ad684f265d07780927ca.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_63_jpg.rf.4118b47289af8a5b9bd3ad09cee9bce6.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/11_jpeg.rf.290c0914b604815edd4de5d72789113a.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_96_jpg.rf.35256d785c44c4854f339821340d2ea3.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_119_jpg.rf.79003f9010a97c064c003e7c7c7103c5.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_178_jpg.rf.326403cf45a46bcf0e38d74aef1fb287.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_76_jpg.rf.409482d607bccfbdca13bb2553aef0de.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/78_jpeg.rf.5ab11124245c618d2eb9f119263ad5cc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_25_jpeg.rf.3a426a731008e568c451e1c95fdf98c3.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/1_jpg.rf.f72b296ed46404419db3a402724fef2b.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_49_jpg.rf.5bb5ac40b6994684d46c732ce3d861f7.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_0_jpg.rf.409b8980020fa0fbf7ad138f6d3defc8.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_90_jpg.rf.93544e1b8e5e58952ba635b4a8b529de.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/41_jpeg.rf.6b52f2dc70bbbacc18aa76e8e47cdb4c.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_131_jpg.rf.634f3f768d7f17ebf3f88834597b0be3.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_49_jpg.rf.b56d7f6839ef9019bbdc45c8106d8840.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_25_jpg.rf.529d1fde1b697957594987d50624f145.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/77_jpeg.rf.02c8f1b7afb35d61e9a2324dbb1d63f4.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/36_jpeg.rf.15d15037cfdc5dd29d61f5a36cf97886.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_44_jpg.rf.5a13a136bd33c457268e74c5d6b4dcc6.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/28_jpeg.rf.848eab5cd1b4f06bef46aab36b3af1d5.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/7_jpg.rf.56e03e237a86f94426bfeabb0f4b1735.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_31_jpg.rf.04395c84f4df598e037c1916f976c4e5.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/16_jpg.rf.eda09efc5c540db4483eaf1aa20aab63.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_63_jpg.rf.fab848c42e05e35e3d906712e69aad86.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_26_jpg.rf.1fdeea9e9fb553e69be5b597c0fdcae1.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_73_jpg.rf.0e1e2bd5eed3618712e32bfbcfc2d40f.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_215_jpg.rf.909f56b3f030f0324d55b53fff6a4dff.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_48_jpg.rf.9195e9a85a27cb4e376561bce1d9b5f3.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_66_jpg.rf.9a6a3d35aaaceb238671277457f96d2b.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_130_jpg.rf.22b947d3a818168ea2f18d6e2ac3ad9a.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_120_jpg.rf.2a8d364377c14a7f90b4d7d0f129dccb.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_66_jpg.rf.d15cbfedab83565efe587d5454f89aac.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_95_jpg.rf.4386061a6d6b06ca94eda04732329f9f.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_138_jpg.rf.a32a4f5e533c4cee7c1cc1f8ff1d0301.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/35_jpeg.rf.821d003fd10a524b0e3b8bef2cc9ec24.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_105_jpg.rf.64174ada2909c69af261ee8a902c29df.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_31_jpg.rf.eb8d0932940a07617348e2402eabf0af.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_101_jpg.rf.e9012a8d6dcd2cc725ea0ddc6f353604.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Train_34_jpg.rf.65e2fd47492e225e0a7fdfea3d3b3acc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_28_jpeg.rf.62992a4d8eb1d8890a6a7edf30aeae27.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_46_jpg.rf.2e15a6c8054cce53eccd2ea5ee108333.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/92_jpeg.rf.e006afb77b452612d0c32203327c3345.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_79_jpg.rf.39d4dc618274ec51fd0b6540c2c7d308.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_27_jpeg.rf.82fff19600f67a1f378d0b8898df940c.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_111_jpg.rf.5d08c4ed6cdfa2f023bbf19206707e08.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_156_jpg.rf.64cd27cacff7303d9dc249e3f6a89011.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_146_jpg.rf.2d7f10b358d547101596e5508ee75156.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/11_jpeg.rf.e0a6649fdb76556fc962aab54679fb8f.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_62_jpg.rf.363279332cf112c4c192ee37af95b0b2.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/1_jpg.rf.cd3f0229e12d59f7d7bc061d5df2c130.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_208_jpg.rf.8b65f87853bed2efa7adc88ebd0577fc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_99_jpg.rf.4df1d4f13be248327900862ae52426fc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_92_jpg.rf.b329247449340fd212a19b8b5a137266.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_112_jpg.rf.a637493e58a580e7d2e0f16454eb65ad.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_33_jpg.rf.16ef4a3ae5fcc380ac1c844837f55ba3.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_134_jpg.rf.14e816f79c989a1c0cc7bc457616be12.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/15_jpg.rf.7d069d66c798b06144287586fc04a243.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_231_jpg.rf.225b0ab035dee4ba8963887939ba5865.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_131_jpg.rf.dd41e7e4b30af80668a9096cdedcb0de.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/38_jpeg.rf.1a33f013884e772170e63fb95d7e678c.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_53_jpg.rf.0fce9f72992a7b831a036d26e86990c8.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_148_jpg.rf.a6f0231458fa8218b5ddb679b0d8fb51.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/88_jpeg.rf.5da48c266e4289946a25a72801a875e8.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_134_jpg.rf.400f528666bfafce0507526d583c57d8.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_168_jpg.rf.dca3d673401989cd85b35ebb533ccfab.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_93_jpg.rf.07f937e216d6a6b57d708ea3fa536a3b.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_129_jpg.rf.2393eafd80240a4bbae40adaaea5f299.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_28_jpg.rf.d3e398c18e5f0816db9da9d20b8b00ba.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/37_jpeg.rf.64addc2ecf8e5dcb42971ac11c54ca9a.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_214_jpg.rf.4e794a079659888e1eb1ca3336bf6122.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_88_jpg.rf.59fa45a0ef091ea9db202d07005f6063.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_24_jpeg.rf.27070c03c7392dc039ec6a416ac76175.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_132_jpg.rf.2c08dd0320f9637bf1bdbc7d57234c87.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_70_jpg.rf.466cb5d082de2ccf7ec05c6492a9fbad.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_14_jpg.rf.f9d89eed3bff1b41b78d52a81043f55f.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_171_jpg.rf.7b12ffcc38a06cd844cd45cc078da9da.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_17_jpg.rf.00defd61d96967fe79e407f5a1990510.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_28_jpeg.rf.28c118b2f1e8975f4667e7450d4753b7.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_126_jpg.rf.720b8825ced9fab2cc2896812406b395.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/18_jpeg.rf.2a23b1510effc2963ae81e96b44d216d.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_13_jpg.rf.24bef37b4fef0e45883cfcfddfe2391a.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_72_jpg.rf.0af75786307da04560063a28ab23d530.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_26_jpeg.rf.9ce6592287ca73dd3bd347d45f165db4.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_23_jpeg.rf.3c649f6b15df88f08afafdc947f8c7ec.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_25_jpg.rf.311cf741ab36fea5a833d16e4bac6797.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_214_jpg.rf.16b4e9afe4f3570eae7f933a42ee5578.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_136_jpg.rf.9fe70542c2f98315577aea5e2f3e36c2.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_3_jpg.rf.21b6992bb530eebb327bb633cc0b6188.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_48_jpg.rf.1976c49a141c058c01aae5c61f33cbdc.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_195_jpg.rf.3e9e454ac5a8da43f0740f8ad7f887bf.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_119_jpg.rf.4d07c8e4c585da85efffb91e7e7563c6.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_186_jpg.rf.b502bc49d05dbf204a135e2cd8bcb834.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_3_jpg.rf.2e7b7164f2decdd82b79f5ab047c442b.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_132_jpg.rf.d2b59a29c500b29664a160bbdce065bb.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_54_jpg.rf.8b917c55467bb1bd0515cf944ceb8ab1.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_147_jpg.rf.7afd8a9c593f0415be0390bbd8b84d6d.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_148_jpg.rf.80c273909376eece2b36fbb9bb6903b7.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_43_jpg.rf.e20f52359a6b5c37d3d888a7947cfd6a.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_94_jpg.rf.e81fa3ad5ea68fcf5b06a6a6d1106890.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_45_jpg.rf.e01a3866356b77144418b06c6de17d50.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/6_jpeg.rf.1ac84e8c0eaab163a609cc8f009351d4.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/49_jpeg.rf.b9c018dbca48cda6df4789401c8e9dd2.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_49_jpg.rf.c2b1b37283c381f470f5420b6374a2b4.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_42_jpg.rf.e1fe904b651dd87794152d2c62c2daeb.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_73_jpg.rf.228a1c3f8d8110fbc59ee8f6cfe49dc0.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/51_jpeg.rf.75e752e37d08040a12c175dc9d723db7.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_102_jpg.rf.94b18105344d2e3f75b17f64608c3bec.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_130_jpg.rf.e542eaba5ec87f59628c131a173efc8b.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/frame_28_jpg.rf.f8ee7b14e4f0c834f9745876ec90fbb9.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_15_jpg.rf.d28e931c994a2086601674f1e2fe659c.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_75_jpg.rf.77310b25c110f635957f863c4e282d57.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_132_jpg.rf.d7fdd33e8f621bb834c299074563c3f8.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/LINE_ALBUM_-2_-_211_jpg.rf.373ea37890f0fb7f4c839e5780496543.jpg,Other
datasets/roboflow/kelapa-megatron-kupas/train/Test_118_jpg.rf.3131b4f90e922b5131749f984ef4cc52.jpg,Other
